epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
188,16032.1,0.98967,0.615,1.1501,0.80925,0.87457,0.87162,0.73224,0.62895,0.30675,0.92856,0.0007435,0.0007435,0.0007435
189,16117.6,0.98977,0.61713,1.15236,0.80921,0.87372,0.87327,0.73333,0.62856,0.30632,0.92836,0.000694,0.000694,0.000694
190,16202.4,0.98402,0.61056,1.15071,0.80557,0.85403,0.87296,0.73309,0.62822,0.30617,0.92819,0.0006445,0.0006445,0.0006445
191,16288.4,0.86123,0.50941,1.09104,0.81754,0.85403,0.8738,0.73557,0.62879,0.30565,0.92853,0.000595,0.000595,0.000595
192,16372.5,0.85027,0.49683,1.08198,0.83569,0.86583,0.87585,0.7371,0.62808,0.30562,0.92814,0.0005455,0.0005455,0.0005455
193,16456.3,0.84923,0.49816,1.0854,0.83619,0.86529,0.87686,0.73843,0.62763,0.30527,0.928,0.000496,0.000496,0.000496
194,16539.9,0.84539,0.49662,1.07853,0.83683,0.87342,0.87695,0.73849,0.62691,0.30482,0.92764,0.0004465,0.0004465,0.0004465
195,16623.4,0.84304,0.49044,1.08148,0.83735,0.8645,0.87913,0.74287,0.6256,0.30463,0.92673,0.000397,0.000397,0.000397
196,16705.9,0.84033,0.48962,1.07973,0.83811,0.86318,0.87957,0.74392,0.62475,0.30413,0.92607,0.0003475,0.0003475,0.0003475
197,16789.5,0.83811,0.4935,1.07784,0.83793,0.86169,0.88082,0.74601,0.62367,0.30401,0.92547,0.000298,0.000298,0.000298
198,16872.4,0.83435,0.4897,1.07499,0.83775,0.86072,0.88011,0.74527,0.62286,0.30357,0.92541,0.0002485,0.0002485,0.0002485
199,16955.7,0.83658,0.49043,1.07433,0.83662,0.85627,0.88031,0.74705,0.62215,0.30336,0.92503,0.000199,0.000199,0.000199
200,17038.8,0.82714,0.47882,1.07098,0.83796,0.85403,0.88024,0.7476,0.62063,0.3027,0.92438,0.0001495,0.0001495,0.0001495
