epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
188,11113.3,0.97139,0.62,1.17997,0.89378,0.83104,0.89686,0.76994,0.59674,0.30473,0.93312,0.0007435,0.0007435,0.0007435
189,11173.4,0.9732,0.61862,1.18451,0.89464,0.831,0.89765,0.77417,0.59697,0.30426,0.93332,0.000694,0.000694,0.000694
190,11232.3,0.96986,0.61455,1.18224,0.92292,0.82784,0.89787,0.77501,0.59686,0.30361,0.93324,0.0006445,0.0006445,0.0006445
191,11291.3,0.84609,0.51431,1.1119,0.92287,0.82728,0.89814,0.77572,0.59683,0.30349,0.93307,0.000595,0.000595,0.000595
192,11349,0.83635,0.50011,1.10566,0.92116,0.8303,0.89855,0.76949,0.5962,0.30312,0.93248,0.0005455,0.0005455,0.0005455
193,11406.6,0.83561,0.5018,1.10581,0.91651,0.8303,0.89922,0.77003,0.59622,0.30342,0.9325,0.000496,0.000496,0.000496
194,11464,0.82737,0.49807,1.10072,0.86227,0.8625,0.90052,0.77125,0.59618,0.30243,0.93218,0.0004465,0.0004465,0.0004465
195,11521.6,0.82934,0.49653,1.10476,0.86245,0.86159,0.90062,0.77108,0.59599,0.30223,0.93204,0.000397,0.000397,0.000397
196,11579.3,0.82778,0.49465,1.10352,0.89755,0.83074,0.901,0.77133,0.59562,0.30219,0.93166,0.0003475,0.0003475,0.0003475
197,11637.1,0.82442,0.49481,1.10057,0.90057,0.8307,0.90127,0.77183,0.59517,0.30183,0.93141,0.000298,0.000298,0.000298
198,11695.6,0.82285,0.49165,1.0976,0.901,0.83068,0.90187,0.77248,0.59523,0.30133,0.93129,0.0002485,0.0002485,0.0002485
199,11753.9,0.82621,0.49289,1.09892,0.90183,0.83062,0.90278,0.77293,0.59486,0.3013,0.93105,0.000199,0.000199,0.000199
200,11812.4,0.81604,0.48634,1.09587,0.90227,0.83057,0.90282,0.77269,0.59447,0.30089,0.93064,0.0001495,0.0001495,0.0001495
