epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
188,34281.6,1.65681,1.0441,2.28604,0.9151,0.91503,0.96203,0.8555,0.98083,0.44738,1.79765,0.0007435,0.0007435,0.0007435
189,34463.2,1.65951,1.04978,2.29541,0.9164,0.9151,0.96243,0.85494,0.98064,0.4465,1.79707,0.000694,0.000694,0.000694
190,34645.2,1.64564,1.04055,2.29013,0.91754,0.91552,0.96083,0.85371,0.97947,0.44471,1.79614,0.0006445,0.0006445,0.0006445
191,34825.9,1.39375,0.80893,2.15759,0.91686,0.91627,0.9615,0.85687,0.97851,0.44521,1.79562,0.000595,0.000595,0.000595
192,35005.7,1.3817,0.79391,2.14935,0.90722,0.93662,0.96462,0.86052,0.97861,0.44356,1.79491,0.0005455,0.0005455,0.0005455
193,35185.1,1.38769,0.79996,2.15791,0.90828,0.94121,0.96474,0.86221,0.9766,0.44168,1.79415,0.000496,0.000496,0.000496
194,35364.8,1.37267,0.78496,2.14142,0.91019,0.94667,0.96473,0.86555,0.97674,0.43993,1.79347,0.0004465,0.0004465,0.0004465
195,35544.5,1.37094,0.78598,2.1487,0.90921,0.95116,0.96533,0.86329,0.97589,0.4391,1.79431,0.000397,0.000397,0.000397
196,35724.1,1.35901,0.77969,2.14817,0.9087,0.95418,0.96624,0.86412,0.97482,0.43856,1.79369,0.0003475,0.0003475,0.0003475
197,35903.6,1.36727,0.77894,2.14413,0.90789,0.95592,0.96692,0.86721,0.97416,0.43814,1.79296,0.000298,0.000298,0.000298
198,36083.3,1.36245,0.77059,2.14437,0.90846,0.96886,0.96783,0.86787,0.97504,0.43877,1.79336,0.0002485,0.0002485,0.0002485
199,36263,1.35984,0.78175,2.13545,0.90754,0.97701,0.9694,0.86911,0.9731,0.43808,1.79242,0.000199,0.000199,0.000199
200,36442.7,1.34738,0.75857,2.13264,0.9078,0.97701,0.9696,0.87332,0.974,0.43616,1.79241,0.0001495,0.0001495,0.0001495
