epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
188,20139.4,0.84226,0.50878,1.11739,0.966,0.93179,0.95676,0.83108,0.54089,0.2581,0.89983,0.0007435,0.0007435,0.0007435
189,20246.2,0.83786,0.50469,1.11154,0.96435,0.93179,0.95704,0.83304,0.54057,0.25877,0.89973,0.000694,0.000694,0.000694
190,20353.3,0.83796,0.50547,1.11192,0.96318,0.93236,0.95819,0.83426,0.54033,0.25838,0.89921,0.0006445,0.0006445,0.0006445
191,20461.2,0.71654,0.41303,1.05017,0.96243,0.93246,0.95756,0.83414,0.53996,0.2583,0.89915,0.000595,0.000595,0.000595
192,20567.7,0.70944,0.40681,1.04491,0.96224,0.93252,0.9577,0.83433,0.5394,0.25891,0.89863,0.0005455,0.0005455,0.0005455
193,20674.7,0.71445,0.40913,1.0465,0.9612,0.93254,0.95776,0.83488,0.53922,0.25923,0.89862,0.000496,0.000496,0.000496
194,20781.8,0.70366,0.40284,1.04478,0.96041,0.93254,0.95842,0.83495,0.53874,0.25835,0.89802,0.0004465,0.0004465,0.0004465
195,20888.9,0.70667,0.405,1.04791,0.95936,0.93254,0.95916,0.83555,0.53801,0.25752,0.89758,0.000397,0.000397,0.000397
196,20995.9,0.70107,0.40444,1.0441,0.95863,0.93254,0.95916,0.83309,0.5372,0.2576,0.89702,0.0003475,0.0003475,0.0003475
197,21102.8,0.703,0.40152,1.03986,0.95818,0.93254,0.95934,0.83347,0.53673,0.25815,0.89674,0.000298,0.000298,0.000298
198,21209.6,0.70641,0.40048,1.04371,0.95698,0.93254,0.95947,0.83368,0.53627,0.25784,0.89624,0.0002485,0.0002485,0.0002485
199,21317,0.70101,0.39912,1.0381,0.95658,0.93254,0.95959,0.83303,0.5358,0.25724,0.89604,0.000199,0.000199,0.000199
200,21424,0.69647,0.39496,1.03729,0.95722,0.93301,0.96007,0.83329,0.53576,0.25758,0.89598,0.0001495,0.0001495,0.0001495
