epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
134,8193.25,1.08473,0.70649,1.1905,0.81124,0.86047,0.86969,0.70022,0.73374,0.36256,0.94703,0.0034165,0.0034165,0.0034165
135,8254.47,1.08756,0.70673,1.1874,0.81369,0.86491,0.86943,0.70046,0.73163,0.3608,0.946,0.003367,0.003367,0.003367
136,8315.3,1.08459,0.70153,1.18741,0.81499,0.87187,0.87044,0.70211,0.72951,0.36112,0.94523,0.0033175,0.0033175,0.0033175
137,8376.37,1.08522,0.70688,1.18725,0.81292,0.87478,0.87012,0.70175,0.72795,0.35944,0.94449,0.003268,0.003268,0.003268
138,8437.18,1.08192,0.70434,1.18644,0.8287,0.87478,0.87525,0.70353,0.72615,0.35935,0.94368,0.0032185,0.0032185,0.0032185
139,8498.46,1.08175,0.69637,1.18904,0.83009,0.87478,0.87759,0.70851,0.72457,0.35842,0.94373,0.003169,0.003169,0.003169
140,8559.22,1.0786,0.70305,1.18716,0.82575,0.87478,0.87496,0.70469,0.72248,0.35797,0.94249,0.0031195,0.0031195,0.0031195
141,8619.74,1.07222,0.69725,1.18093,0.8242,0.87478,0.87604,0.70584,0.72007,0.35713,0.9416,0.00307,0.00307,0.00307
142,8680.88,1.07448,0.69778,1.18327,0.82251,0.87478,0.87642,0.70591,0.7186,0.35618,0.94105,0.0030205,0.0030205,0.0030205
143,8742.26,1.07974,0.70048,1.18761,0.81771,0.87478,0.87694,0.71077,0.71685,0.35536,0.94031,0.002971,0.002971,0.002971
144,8803.59,1.07927,0.69845,1.18103,0.8584,0.81199,0.87676,0.71143,0.7152,0.35448,0.93973,0.0029215,0.0029215,0.0029215
145,8864.69,1.06815,0.69454,1.17628,0.85832,0.81115,0.87543,0.71224,0.71396,0.35392,0.93933,0.002872,0.002872,0.002872
146,8925.05,1.06596,0.69075,1.17877,0.85883,0.81044,0.87528,0.71211,0.71232,0.35327,0.9386,0.0028225,0.0028225,0.0028225
147,8985.7,1.06255,0.68831,1.17472,0.85908,0.8111,0.87509,0.71245,0.71129,0.35268,0.93824,0.002773,0.002773,0.002773
148,9046.66,1.06663,0.68956,1.17937,0.85972,0.81069,0.87418,0.71076,0.70961,0.35309,0.93804,0.0027235,0.0027235,0.0027235
149,9107.99,1.06735,0.6916,1.1809,0.86192,0.8116,0.87448,0.71332,0.70818,0.35251,0.93729,0.002674,0.002674,0.002674
150,9169.02,1.06111,0.68907,1.17481,0.86274,0.81178,0.87556,0.71425,0.70639,0.35217,0.93639,0.0026245,0.0026245,0.0026245
151,9230.4,1.0657,0.68561,1.17386,0.86333,0.81132,0.87638,0.71557,0.70437,0.35098,0.93567,0.002575,0.002575,0.002575
