epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
188,15062.2,2.0821,1.37302,2.46582,0.93522,0.84846,0.89425,0.74372,1.26847,0.56177,1.96399,0.0007435,0.0007435,0.0007435
189,15141.6,2.08582,1.3801,2.47291,0.93654,0.84745,0.89418,0.74328,1.26568,0.56311,1.96219,0.000694,0.000694,0.000694
190,15221.7,2.07896,1.3631,2.47126,0.93685,0.84762,0.8951,0.74416,1.26476,0.56215,1.96127,0.0006445,0.0006445,0.0006445
191,15302.1,1.80886,1.10097,2.33171,0.93578,0.84657,0.89499,0.744,1.26305,0.56331,1.95991,0.000595,0.000595,0.000595
192,15380.6,1.7958,1.0679,2.31956,0.93388,0.84731,0.89628,0.74552,1.25999,0.5642,1.95798,0.0005455,0.0005455,0.0005455
193,15458,1.79944,1.07935,2.3254,0.93328,0.84731,0.89627,0.74613,1.25871,0.56368,1.9571,0.000496,0.000496,0.000496
194,15534.5,1.78198,1.06355,2.31414,0.9333,0.84702,0.89682,0.74674,1.25569,0.56202,1.95402,0.0004465,0.0004465,0.0004465
195,15611.6,1.77498,1.06397,2.31815,0.93445,0.84657,0.89699,0.74696,1.25451,0.56084,1.95291,0.000397,0.000397,0.000397
196,15689.9,1.77126,1.059,2.3206,0.93578,0.84602,0.89716,0.74786,1.25298,0.56094,1.95184,0.0003475,0.0003475,0.0003475
197,15766.6,1.7759,1.05526,2.31566,0.93285,0.84582,0.89527,0.74687,1.25178,0.55983,1.95107,0.000298,0.000298,0.000298
198,15843.1,1.76822,1.06108,2.31067,0.93751,0.84582,0.89504,0.74603,1.25087,0.55922,1.94999,0.0002485,0.0002485,0.0002485
199,15919.9,1.76991,1.06159,2.31184,0.91171,0.84582,0.89534,0.74682,1.24846,0.56102,1.94887,0.000199,0.000199,0.000199
200,15996.7,1.75342,1.03631,2.30314,0.91574,0.84582,0.8955,0.74712,1.24697,0.55905,1.94787,0.0001495,0.0001495,0.0001495
