epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
188,10507.6,0.96117,0.62347,1.17654,0.83563,0.79478,0.85319,0.72387,0.61284,0.30898,0.93761,0.0007435,0.0007435,0.0007435
189,10562.8,0.96393,0.62554,1.18291,0.83415,0.79478,0.85423,0.72442,0.61274,0.3091,0.93754,0.000694,0.000694,0.000694
190,10618.4,0.95901,0.61858,1.18238,0.83537,0.79478,0.85426,0.72405,0.61254,0.30893,0.93754,0.0006445,0.0006445,0.0006445
191,10674,0.83031,0.512,1.10794,0.83477,0.79478,0.85559,0.72348,0.61261,0.30888,0.93749,0.000595,0.000595,0.000595
192,10728.5,0.81592,0.50341,1.10185,0.83334,0.79478,0.85603,0.7255,0.61155,0.30899,0.93652,0.0005455,0.0005455,0.0005455
193,10782.6,0.81747,0.50784,1.10269,0.84328,0.80328,0.85773,0.72579,0.61088,0.30847,0.93627,0.000496,0.000496,0.000496
194,10837.2,0.8168,0.50371,1.10125,0.84368,0.80466,0.85878,0.72755,0.61093,0.30824,0.93619,0.0004465,0.0004465,0.0004465
195,10892.1,0.81347,0.5002,1.1012,0.84393,0.80554,0.85946,0.7283,0.61108,0.308,0.93657,0.000397,0.000397,0.000397
196,10946.7,0.81242,0.4977,1.10258,0.80343,0.81552,0.85907,0.73012,0.61073,0.30731,0.93621,0.0003475,0.0003475,0.0003475
197,11000.9,0.81216,0.49933,1.09777,0.80442,0.81552,0.85934,0.73053,0.61017,0.30673,0.93578,0.000298,0.000298,0.000298
198,11054,0.81001,0.49849,1.09815,0.81157,0.82268,0.86008,0.73086,0.60954,0.30685,0.93506,0.0002485,0.0002485,0.0002485
199,11108.7,0.81324,0.49849,1.1008,0.812,0.82279,0.8605,0.73111,0.60933,0.30646,0.93483,0.000199,0.000199,0.000199
200,11163.4,0.79822,0.48788,1.09317,0.81305,0.82368,0.861,0.73175,0.60956,0.30624,0.93531,0.0001495,0.0001495,0.0001495
